wind direction,wind speed @ 10m
917.131,3.932
1370.535,12.986
284.674,9.790
334.275,4.021
1731.917,8.373
601.320,10.531
1605.422,9.708
1621.671,17.388
951.385,10.600
1328.989,6.032
931.946,14.558
1229.063,2.122
203.683,11.490
1003.172,12.008
326.339,7.172
103.947,1.618
854.293,13.827
738.524,9.656
808.005,5.259
348.089,15.968
1336.321,8.422
830.003,6.464
744.387,3.802
354.335,18.991
1230.635,1.135
829.714,18.385
873.148,9.673
1336.415,11.833
378.151,12.300
665.374,21.127
492.118,6.684
1586.874,10.953
763.492,7.914
455.122,12.934
581.350,15.700
1676.949,10.390
1182.322,4.018
313.015,9.989
1390.952,3.253
1377.924,6.883
953.489,10.675
188.123,13.741
929.291,6.719
98.106,7.152
1068.205,5.264
404.327,16.730
959.494,1.733
676.170,6.037
202.113,6.008
291.191,14.290
499.875,3.887
821.793,11.708
727.499,3.278
263.833,8.032
784.910,10.877
468.569,2.499
798.165,11.314
844.339,12.900
611.770,16.713
746.668,17.887
424.736,9.786
713.578,10.109
421.339,14.818
381.518,17.333
1025.258,5.830
619.132,3.652
423.500,1.309
1565.874,12.781
424.035,7.767
1345.894,23.072
283.748,6.641
364.649,6.932
743.382,7.691
318.361,3.953
827.296,11.696
671.559,1.470
276.678,14.389
464.557,4.755
488.013,7.258
270.812,17.285
1460.919,9.023
818.202,14.403
709.115,2.144
1116.443,4.364
481.877,12.367
849.384,7.336
72.302,7.619
160.520,5.109
91.497,22.372
1126.284,10.034
434.434,9.276
1023.935,8.459
631.011,6.723
695.822,14.083
490.960,7.100
572.836,21.142
201.368,21.106
341.905,4.744
387.377,7.469
111.846,3.313
1103.003,8.563
358.682,12.293
497.318,9.522
994.671,5.242
119.383,9.036
1111.408,3.196
706.317,7.732
907.180,3.536
428.198,5.445
488.843,10.642
477.081,3.581
390.929,7.373
257.593,10.665
489.713,10.396
253.568,3.177
820.586,10.796
515.410,13.779
1660.839,13.754
533.386,6.458
122.984,5.728
453.699,12.195
711.541,7.045
650.543,2.394
801.479,5.503
1289.822,17.745
915.675,1.562
1292.039,12.382
1313.380,15.394
1389.867,6.773
415.284,10.228
601.078,9.707
787.680,10.898
1570.339,17.845
1345.294,8.166
926.402,8.435
832.296,7.243
44.206,3.906
1601.769,4.197
679.345,5.722
417.784,7.792
2390.336,10.095
1002.990,10.892
1020.685,22.143
587.353,13.799
434.006,13.772
2200.887,7.491
360.964,11.919
912.626,0.699
371.870,10.039
1302.595,14.069
426.427,12.528
1504.578,6.228
228.205,9.166
117.520,17.285
377.551,10.303
198.733,6.203
485.455,5.320
296.919,5.338
840.469,3.769
618.251,7.191
1262.775,13.078
1642.302,7.980
566.933,12.986
282.236,8.317
784.094,7.327
588.765,12.056
671.907,5.419
171.606,18.202
970.930,14.590
956.287,7.222
1306.099,5.050
315.394,5.881
633.531,5.356
1249.888,4.566
1075.823,1.921
696.921,5.961
1033.834,2.388
1020.047,14.923
720.757,9.762
1205.653,8.022
80.148,9.807
177.686,9.575
1179.418,11.210
861.131,4.559
324.846,7.522
176.079,5.171
490.080,7.673
1393.586,6.570
276.699,10.142
1535.023,4.851
872.858,4.968
500.162,2.982
569.287,4.953
312.560,1.494
1165.529,8.665
570.809,8.827
1147.440,9.343
170.347,8.472
451.727,16.698
472.915,7.072
198.536,6.470
2089.337,5.021
180.449,20.028
1967.866,6.314
512.886,11.349
248.900,8.258
640.029,11.657
624.242,8.754
326.245,6.778
595.564,10.373
509.454,6.460
777.674,8.449
880.091,19.348
725.538,6.517
786.341,5.588
881.334,7.133
1262.484,6.537
316.333,5.303
591.519,6.118
842.537,7.151
1114.067,8.653
506.775,9.760
861.388,1.629
471.349,11.492
1048.202,7.129
1142.987,16.286
430.915,5.361
285.988,3.137
1612.634,8.920
890.982,10.314
2036.597,19.558
356.270,7.699
734.793,3.327
193.701,2.489
1557.843,8.566
449.437,8.552
663.750,7.375
153.817,17.555
166.328,8.457
876.343,6.510
533.876,3.977
538.501,6.820
447.301,1.499
749.884,24.687
460.247,9.015
1690.429,10.451
557.077,14.052
1057.479,16.664
873.520,5.186
449.502,6.859
538.203,3.424
553.684,14.442
643.557,8.118
1073.917,12.651
529.736,15.086
817.491,7.651
590.770,12.590
413.903,9.220
1080.536,7.610
34.449,13.321
1860.138,8.047
1022.685,11.769
489.325,6.354
1337.703,10.885
737.873,11.314
635.944,17.642
686.738,7.207
1319.871,20.320
910.785,9.762
1047.155,1.494
321.889,15.503
1594.882,7.548
1187.994,11.168
462.038,3.998
109.448,8.981
427.073,23.507
426.000,7.069
1994.596,4.073
472.865,2.358
480.165,5.546
1558.339,6.277
1065.526,14.149
495.802,21.141
